"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-05 19:02:16",1762369336835,"www.develloinc.com/api/user/profile","GET","",-1,"4vwtn-1762369336808-8d6f3a1c373e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"✅ [SUPABASE_CLIENT] Server client created successfully","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXFE811D75TPGQNDBJPV","",-1
"2025-11-05 19:02:16",1762369336835,"www.develloinc.com/api/user/profile","GET","",-1,"4vwtn-1762369336808-8d6f3a1c373e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [SUPABASE_CLIENT] Creating server client: {
  hasUrl: true,
  hasKey: true,
  url: 'https://vajxcznjxrfdrheqetca.supabase.co',
  keyLength: 219,
  nodeEnv: 'production'
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXFE811D75TPGQNDBJPV","",-1
"2025-11-05 19:02:16",1762369336835,"www.develloinc.com/api/user/profile","GET","",-1,"4vwtn-1762369336808-8d6f3a1c373e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [PROFILE_API_DEBUG] Profile request: {
  method: 'GET',
  hasToken: true,
  tokenLength: 1310,
  tokenStart: 'eyJhbGciOi...',
  env: {
    hasPostgresHost: true,
    hasAnonKey: true,
    hasPrismaUrl: true,
    hasDatabaseUrl: true,
    hasNextPublicUrl: true,
    hasNextPublicAnonKey: true,
    hasServiceRoleKey: true,
    supabaseUrl: 'https://vajxcznjxrfdrheqetca.supabase.co',
    nodeEnv: 'production'
  }
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXFE811D75TPGQNDBJPV","",-1
"2025-11-05 19:02:16",1762369336814,"www.develloinc.com/api/user/profile","GET","",401,"4vwtn-1762369336808-8d6f3a1c373e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","warning","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",90,"iad1",145,2048,"","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXFE811D75TPGQNDBJPV","RdAFgm43EIHp",1
"2025-11-05 19:02:16",1762369336789,"www.develloinc.com/api/user/profile","GET","",-1,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"❌ [PROFILE] Auth error: {
  error: AuthSessionMissingError: Auth session missing!
      at handleError (/var/task/node_modules/@supabase/auth-js/dist/main/lib/fetch.js:74:15)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async _handleRequest (/var/task/node_modules/@supabase/auth-js/dist/main/lib/fetch.js:119:9)
      at async _request (/var/task/node_modules/@supabase/auth-js/dist/main/lib/fetch.js:101:18)
      at async SupabaseAuthClient._getUser (/var/task/node_modules/@supabase/auth-js/dist/main/GoTrueClient.js:1194:24)
      at async SupabaseAuthClient.getUser (/var/task/node_modules/@supabase/auth-js/dist/main/GoTrueClient.js:1183:20)
      at async u (/var/task/.next/server/pages/api/user/profile.js:1:6125)
      at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16881)
      at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:17520)
      at async r9.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:44515) {
    __isAuthError: true,
    status: 400,
    code: undefined
  },
  errorMessage: 'Auth session missing!',
  hasUser: false,
  tokenLength: 1310,
  tokenStart: 'eyJhbGciOiJIUzI1NiIs...',
  supabaseUrl: 'https://vajxcznjxrfdrheqetca.supabase.co',
  hasServiceRoleKey: true
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","",-1
"2025-11-05 19:02:16",1762369336698,"www.develloinc.com/api/user/profile","GET","",-1,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [PROFILE] Verifying token with Supabase...","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","",-1
"2025-11-05 19:02:16",1762369336698,"www.develloinc.com/api/user/profile","GET","",-1,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"✅ [PROFILE] Supabase client created successfully","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","",-1
"2025-11-05 19:02:16",1762369336698,"www.develloinc.com/api/user/profile","GET","",-1,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"✅ [SUPABASE_CLIENT] Server client created successfully","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","",-1
"2025-11-05 19:02:16",1762369336698,"www.develloinc.com/api/user/profile","GET","",-1,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [SUPABASE_CLIENT] Creating server client: {
  hasUrl: true,
  hasKey: true,
  url: 'https://vajxcznjxrfdrheqetca.supabase.co',
  keyLength: 219,
  nodeEnv: 'production'
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","",-1
"2025-11-05 19:02:16",1762369336698,"www.develloinc.com/api/user/profile","GET","",-1,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [PROFILE_API_DEBUG] Profile request: {
  method: 'GET',
  hasToken: true,
  tokenLength: 1310,
  tokenStart: 'eyJhbGciOi...',
  env: {
    hasPostgresHost: true,
    hasAnonKey: true,
    hasPrismaUrl: true,
    hasDatabaseUrl: true,
    hasNextPublicUrl: true,
    hasNextPublicAnonKey: true,
    hasServiceRoleKey: true,
    supabaseUrl: 'https://vajxcznjxrfdrheqetca.supabase.co',
    nodeEnv: 'production'
  }
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","",-1
"2025-11-05 19:02:16",1762369336682,"www.develloinc.com/api/user/profile","GET","",401,"hrz4x-1762369336658-c671fee0696a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","warning","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",98,"iad1",145,2048,"","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APBXBAN6DH3WZJKKMG2BRW","RdAFgm43EIHp",1
"2025-11-05 19:01:56",1762369316921,"www.develloinc.com/api/user/profile","GET","",-1,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"❌ [PROFILE] Auth error: {
  error: AuthSessionMissingError: Auth session missing!
      at handleError (/var/task/node_modules/@supabase/auth-js/dist/main/lib/fetch.js:74:15)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async _handleRequest (/var/task/node_modules/@supabase/auth-js/dist/main/lib/fetch.js:119:9)
      at async _request (/var/task/node_modules/@supabase/auth-js/dist/main/lib/fetch.js:101:18)
      at async SupabaseAuthClient._getUser (/var/task/node_modules/@supabase/auth-js/dist/main/GoTrueClient.js:1194:24)
      at async SupabaseAuthClient.getUser (/var/task/node_modules/@supabase/auth-js/dist/main/GoTrueClient.js:1183:20)
      at async u (/var/task/.next/server/pages/api/user/profile.js:1:6125)
      at async K (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:16881)
      at async U.render (/var/task/node_modules/next/dist/compiled/next-server/pages-api.runtime.prod.js:20:17520)
      at async r9.runApi (/var/task/node_modules/next/dist/compiled/next-server/server.runtime.prod.js:17:44515) {
    __isAuthError: true,
    status: 400,
    code: undefined
  },
  errorMessage: 'Auth session missing!',
  hasUser: false,
  tokenLength: 1310,
  tokenStart: 'eyJhbGciOiJIUzI1NiIs...',
  supabaseUrl: 'https://vajxcznjxrfdrheqetca.supabase.co',
  hasServiceRoleKey: true
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","",-1
"2025-11-05 19:01:56",1762369316840,"www.develloinc.com/api/user/profile","GET","",-1,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [PROFILE] Verifying token with Supabase...","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","",-1
"2025-11-05 19:01:56",1762369316840,"www.develloinc.com/api/user/profile","GET","",-1,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"✅ [PROFILE] Supabase client created successfully","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","",-1
"2025-11-05 19:01:56",1762369316840,"www.develloinc.com/api/user/profile","GET","",-1,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"✅ [SUPABASE_CLIENT] Server client created successfully","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","",-1
"2025-11-05 19:01:56",1762369316840,"www.develloinc.com/api/user/profile","GET","",-1,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [SUPABASE_CLIENT] Creating server client: {
  hasUrl: true,
  hasKey: true,
  url: 'https://vajxcznjxrfdrheqetca.supabase.co',
  keyLength: 219,
  nodeEnv: 'production'
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","",-1
"2025-11-05 19:01:56",1762369316840,"www.develloinc.com/api/user/profile","GET","",-1,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [PROFILE_API_DEBUG] Profile request: {
  method: 'GET',
  hasToken: true,
  tokenLength: 1310,
  tokenStart: 'eyJhbGciOi...',
  env: {
    hasPostgresHost: true,
    hasAnonKey: true,
    hasPrismaUrl: true,
    hasDatabaseUrl: true,
    hasNextPublicUrl: true,
    hasNextPublicAnonKey: true,
    hasServiceRoleKey: true,
    supabaseUrl: 'https://vajxcznjxrfdrheqetca.supabase.co',
    nodeEnv: 'production'
  }
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","",-1
"2025-11-05 19:01:56",1762369316815,"www.develloinc.com/api/user/profile","GET","",401,"s8qqq-1762369316796-50ed8624595f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","warning","production","master","","lambda","/api/user/profile","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",96,"iad1",145,2048,"","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APB9YF28QE3ETHB220REQ4","RdAFgm43EIHp",1
"2025-11-05 19:01:23",1762369283473,"www.develloinc.com/api/partners/apply","POST","",-1,"wlssf-1762369283433-7b512ff3d3c5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/partners/apply","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"✅ [SUPABASE_CLIENT] Server client created successfully","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APA9BNBM5H0WPW2H3VPCQY","",-1
"2025-11-05 19:01:23",1762369283473,"www.develloinc.com/api/partners/apply","POST","",-1,"wlssf-1762369283433-7b512ff3d3c5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","master","","lambda","/api/partners/apply","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",-1,"iad1",-1,-1,"🔍 [SUPABASE_CLIENT] Creating server client: {
  hasUrl: true,
  hasKey: true,
  url: 'https://vajxcznjxrfdrheqetca.supabase.co',
  keyLength: 219,
  nodeEnv: 'production'
}","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APA9BNBM5H0WPW2H3VPCQY","",-1
"2025-11-05 19:01:23",1762369283445,"www.develloinc.com/api/partners/apply","POST","",401,"wlssf-1762369283433-7b512ff3d3c5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","warning","production","master","","lambda","/api/partners/apply","www.develloinc.com","www.develloinc.com","dpl_C4Cdb7RgV77xt5kfqiSy9hb42YnK",52,"iad1",145,2048,"","prj_2ijEyddASn9LwnB9TjW6fhnDwfEx","","","01K9APA9BNBM5H0WPW2H3VPCQY","RdAFgm43EIHp",1
